# Extreme coalition dataset with 40 features and 896 samples. Feature variance=1.5, noise=0.2, margin=0.1.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,target
1.389848230404209,-1.0187694675941599,0.9300867942417157,1.5043126304447259,-2.714299948470778,2.353074277398542,0.4261521795920474,2.4271896332425156,-0.7230406308710462,-0.15072097882840757,-0.32206837807613264,0.18979429523907584,-1.2806942627613283,-0.3945110944149445,0.6797128537665839,0.1801144057808853,-2.6961273401678048,0.09457456639208088,-0.08382351571098268,1.4796691437481744,-0.46719073211911644,0.144735213282579,-0.25511187609148617,0.9499237125897567,1.429490695344309,0.2257105663562196,0.5791375881502321,0.7362476626578771,0.41312979829300434,0.661916198897492,1.188813292030723,1.0041481869435125,-3.1669685816851407,0.11312507640008167,-1.4448866738361779,-0.6832086618023657,-0.04607019481884919,0.343398761406573,0.6313406566479854,-1.2167146257322101,1
-2.2410957849110904,-1.5243969414051888,-0.10118576317961712,0.9346146482549367,-2.9626427488590883,1.2568145184542818,-1.8416257877049929,-0.5263481787412418,3.8633648188457137,2.2183950905549836,0.2641931922971579,-0.7611683616031724,-0.1186838759592005,-0.9778951738591439,-0.44863707767147143,-2.376684176917227,-0.6815446398545104,-2.741522684430745,-3.392684721780518,1.0300947302453909,-1.7661239084966944,-2.631367056424338,-0.12489321271626858,-0.8109184314281827,-0.08312634454124833,-0.22697317971466194,-1.6512452858541833,0.7323213537347921,-0.06631783324373418,3.6026754869226116,0.9403477643662103,1.2224973282082119,0.192469045571426,0.2589789000346479,1.8770029262560426,-0.6439460470591677,-2.809197296213033,0.3499195196102665,-2.0658268302842604,-1.237210927569583,0
2.13672169320565,0.35630037408888043,0.3058229696272574,1.0545177102805525,-0.40953739700108155,2.430084474146364,0.16973343157126852,-0.24898044141044884,-1.5037990092040143,-1.5260446079017156,2.7876986481577104,0.277871804857264,1.2752074613001707,2.888428838073747,-0.6944959618211345,3.540376811737056,-0.6672429801486175,-0.8436657401149799,1.2345291918158379,-0.10215405527875034,2.067809554780169,-1.0802365130587592,2.250554455552403,-0.2794181963759991,-0.7562492551991723,-2.4597309550011595,-1.3303335041453688,0.015910697359995334,-0.4933713001194442,-3.1094402759837454,0.05253276858714173,1.1628170331250234,-0.4354310868901169,0.1418443606162648,-2.6544773116860445,-0.20304059662699095,-1.3325371559645678,-2.745428670214589,-1.694051656023349,3.165712872962152,1
-0.42897165337839704,2.0900066269217663,2.0136982332190407,0.2670142678590456,1.5664474292934183,-0.24786587382045677,1.3924045489304102,-0.9389018315217224,1.3819883949377796,0.3628049872838174,1.8871586070536979,-1.635878817794947,-0.8635981088029407,-1.321385538030932,-1.8649592616353767,0.2972462737581137,1.1155007895343065,0.9693801641241869,2.128841527179779,1.6523670519865437,-0.938923501874892,-0.378005837105178,2.4381295539032752,0.3709933388893273,0.2243521752916619,2.6920373049986632,2.9516643717320425,0.870793084095889,-0.35352175452936907,-2.731381445023773,-0.18958641294360606,2.117164021963931,-0.8562826803775367,0.21193533120319308,-0.446290698707645,0.348832817884328,0.2531513757582698,-0.15392319779963765,-0.38600711095412016,-1.0651990198084802,1
-2.162727627658019,-2.9664306899225306,-1.347549952816208,-0.1707711530584013,2.6422564909679487,-0.8659550107136613,0.04706373517007678,-0.07244463838676618,-2.2426993802217052,-0.9508392965573056,0.5768493127681725,-2.49481813339856,-1.7021323866471751,1.5822827703565043,0.5512298605335739,-1.7323470265838234,-1.8271946567840072,1.0047276533825982,-0.39284275714612027,1.4466373933379835,-1.3199619336955635,1.6072258289476924,0.9911857469865749,1.8094929647766107,1.8750155312654317,-0.11411737376127837,0.9814324255304496,1.7207738585391659,1.3917241295153724,-0.8232228663193553,-0.40368183718062683,0.6687313541741082,3.085312426290853,0.23505687465814507,1.8044892914946775,0.5170820281945652,0.4242404204586043,-0.5048382211607166,1.0908799255431463,1.1348833756108478,0
-0.5616656371651486,-0.9486044824870546,0.5091625655350198,0.4369970781278597,0.2562655363881102,-0.4508526580789914,1.4337429959035217,3.425552996808061,1.7911889047100538,-0.3880930193553739,0.583637351914384,1.9221331255639602,-1.9246630371206486,-0.1262668469891377,0.7622884113825819,0.04641279445428067,-0.8626828396811841,0.2822707657323804,0.604744973326998,0.41749326724765246,-1.853607289613663,0.1482348981231504,-0.0732632759496046,2.079729418484221,-1.069463353882895,-2.012318761259716,-2.948999389877398,-0.6972524417939276,-1.7201782574534132,1.956694550036302,-0.8480552145618663,0.015738133856739764,0.9930614303201859,-1.892948682656873,0.7016188122991378,-1.663363738878505,0.1374183044366811,-0.5198301389595266,0.19978334778170728,-0.6067084940931108,1
0.7824071234491621,0.9462655892101655,1.731294421185816,1.9323708369406496,3.1368535650552056,3.649176363604241,0.1742985321636638,0.20727173073882504,-2.2636588636044523,-3.4490163142183294,-1.9010378604742908,-0.42463458599932985,0.5377984730079377,-0.66898609171335,0.48064536454776485,0.6804728319961555,-1.41717436725284,1.9439858654095032,-1.0187414806955353,0.3607886742543775,1.7109348887510696,-0.9700478273853699,1.7245820509558683,2.052260540162777,0.42592786669654314,-1.1112776996407923,-0.07835558629039957,1.1671771270098363,0.4684956520238701,-0.9520549858400045,1.7246230580802342,-1.7769841676921172,0.02809123647118779,1.9822010902716445,-0.5685963214150584,1.5388384730806857,0.6479756490526052,-1.6252535861937518,-0.9066012983418719,1.9041557928238846,1
0.07930022712005656,0.9561956616935595,1.3076692459648995,0.2091310613885521,-1.6930948878012932,0.6918281243101216,2.097967660087015,0.4684221244303147,-2.972081170409486,-0.607202261533246,-1.0663788877871712,1.150224466095493,-0.7854461021846182,-1.401381963726735,0.6555235725801055,-0.5642766228762568,-1.0629702586444918,1.9296550729455522,1.1896577875298895,1.2486244559103612,-1.9988936309014225,-1.1879601305969367,-3.3168520814134945,-1.0217632460383763,1.4599769362196955,0.5480707608441425,2.573056978084821,-0.472505777627944,0.8785365509677527,-0.11960017376100887,-2.454844887350087,-0.5904977131210716,-2.2237072622400804,2.4955517508077043,2.054037133265012,-2.8660243607888587,-0.6912744275365468,-0.32334507972120385,-1.7240089311106113,-1.3588840082662632,0
0.9206375822375514,0.030111713576419605,1.117510174106382,-0.12154100635072626,-2.3042783500213675,-0.4102964932208467,2.495823355130839,-0.03331506013647897,2.7923524257801438,-0.45794852664294095,-0.6324021037360779,1.5554520900062396,0.030460853330111896,0.051418788523480446,-1.8286214124503752,-0.5272853105122879,-0.08541844532852345,0.9168868088848925,-1.9960528939744104,0.7906883170134726,0.6035539997721131,-0.4033378397262051,-1.8470077505598583,2.787516633802632,2.438030103918309,1.4089107522455055,-2.475923789429602,0.9787183879431853,-0.5234659050106614,1.8496836244430153,0.732007221691237,-1.7118487745531883,-0.784779011367853,1.7856540039527333,2.4062210672318116,2.0669457834794702,1.2256608392960793,-1.0389237384661678,-1.0973642524806486,1.212831676894416,1
-1.142913366376236,0.7306824447433317,0.9638961570696848,1.1366032087273736,-0.6031050071066524,2.027991703338687,-2.4080970018596863,-1.1065346282384567,-1.4597259554159079,-0.5720162274876563,-1.5637872307921823,0.3426412751737044,1.4664618823044366,0.5463140220372462,2.0150656679015846,-0.44781002035118456,-3.2897280370892155,-0.5925653837761997,0.4503591460784318,-1.419975964047462,-0.8195918754031759,-0.22331339962146937,-0.6219590740372758,-1.0705411975387888,-0.5703461246101855,-0.07474827020896858,0.34014905923009026,0.5423421869008453,0.8066681923482769,2.616121545446205,0.7078018423728227,1.2542703743855734,-0.6794073411455578,-1.1791135735795928,-0.70701331789199,-0.7830682302451665,-0.9994490037365473,1.3810351673563093,2.6119027985499454,1.4498655698438867,0
