# Pairwise interaction dataset with 15 features and 1000 samples. Feature variance=1.5, noise=0.3, margin=0.0. Using absolute interaction values to prevent cancellation.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,target
0.745071229516849,-0.20739645175677698,0.9715328071510387,2.284544784612038,-0.35123006208500396,-0.3512054354237708,2.368819223261087,1.1511520937293631,-0.7042115789024281,0.813840065378947,-0.6951265392186934,-0.6985946303553853,0.3629434073490512,-2.8699203669866966,-2.5873767487695494,0
-0.843431293861459,-1.5192466805016358,0.4713709988929108,-1.3620361132818164,-2.118455552002937,2.198473153382331,-0.3386644507298035,0.10129230703188576,-2.1371222793201854,-0.816574086787774,0.16638388456479913,-1.7264903661334543,0.5635470275185079,-0.9009580348782075,-0.43754062468991517,0
-0.9025599183440953,2.7784172767634066,-0.02024583710690088,-1.5865663934338505,1.2338173681547835,-1.8312654749565334,0.3132953925071331,-2.9395051858196632,-1.9922790733476456,0.2952918538036853,1.1076998699931155,0.25705242178495574,-0.17347242358236079,-0.4516555433839332,-2.217782985551141,0
-1.079766312592063,-0.6909581564396813,1.5856833393283736,0.5154274343526921,-2.6445602330441007,0.4861259540921925,-0.5776234206244748,-1.0153830004589381,0.9175144332613019,1.5464992837439264,1.3969201786742977,-1.2588262848339578,-0.46381856377682185,0.49689514710534594,1.4633176906835388,0
-0.718761356767935,-0.27848846499572566,-1.6595024610090423,-1.7943099361210062,1.218788733591297,2.0343600428562345,-0.10801518237050077,1.5052993468380362,0.5424540375714513,-0.9676796319076864,0.5420934082626209,2.307054849698954,-0.05373905866492731,2.3469654837210094,-3.9296176561346163,0
1.2328537565628357,0.13057060235725684,-0.4485110256988012,0.13764116480325345,-2.9813533719013394,-0.3295078317562679,0.5356688572676196,2.216841067112274,-0.7774053274104711,-1.2127404043397814,-0.7526355653768049,1.3731031765531112,0.4931266644895267,-0.7946403056505582,0.7699011496700341,0
0.1456163240220606,1.4529674857993338,-1.0530796408160286,-0.4914932198966523,-0.5881622296982365,-2.195272422198178,0.44418041559686405,0.391582908269834,0.007670184963691335,-0.3518807000627204,-2.1230561130756214,-0.6309679841480386,-0.5140717747901542,-1.2034159038324284,-0.2419285674990137,0
0.6060762852218076,2.829278851815795,0.26186671924775845,0.3863255860841466,-0.11166887364925082,-2.8781568229485623,-0.03977081317382532,0.09034531491153966,3.694863168727929,-0.2885414471716838,0.4523210135004187,-0.05206765455786497,-1.753017056429298,1.7142342217725308,1.127899549030161,0
1.1865479205645704,-1.3640811821921084,2.104191466404149,-2.1027765941884216,0.8802856407004054,3.285683438714968,-1.4858044876960326,-0.8494465944041578,0.14947704763146183,-0.7552134811742988,-2.3259951465991993,0.10284446220904099,-1.5934555705891573,0.7103886459527724,-1.3791363513507047,1
2.324901607526309,-1.1748799385043556,-0.48309227430851337,1.2202758260545046,-1.846296474650933,0.34118990190619414,1.960714131423642,-2.4112248518418413,0.27695078779845633,0.3898241913726353,1.1727343076659655,-1.855426066317123,-1.9806849196264145,0.7829123484253464,0.4454770098497791,1
0.3757392755188148,0.5196723142454636,-1.0200370823677363,0.34838054574150534,0.43960870994802187,-1.0715271270395517,2.7986617667171347,0.7107493813676813,-1.786955245803973,0.9848304129507446,-1.462022505340982,1.180626905613678,1.7378933685111062,-1.2310234775275657,1.4450641938664828,0
0.6191713904047474,1.233090239991735,2.845189473980921,-0.36808217400430576,-1.1306042465362345,-1.334271644438285,-1.2237154274481574,-0.11565256412115629,0.5117279622249659,0.4150361989950286,1.2407748735540358,0.01950283781686053,2.1803011157359755,-0.3969852498569341,4.080253749884428,0
0.9385010216475094,-1.2857363346244237,-1.6063387470916686,0.723708622864778,-0.3351941779887764,1.071000741138138,0.7098564368603173,-0.10924336898530916,-1.2701905771026074,-2.272270837028797,-0.6697724281005316,1.2845981914852085,0.32114061619530593,-1.868608168067982,0.25977138877677297,0
0.5779760695932552,-1.3257861543016995,0.23058765891829186,0.08731307766899984,-1.7144554467459345,0.5366810405224249,0.8411767895523516,1.6245768647629155,1.5807030780523545,-2.0665040519356364,-1.4067375598726841,0.7725529008129897,0.7706789263683131,0.7725715294590718,5.779097235982082,0
