# Quadruplet interaction dataset with 20 features and 819 samples. Feature variance=1.5, noise=0.25, margin=0.1.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,target
0.745071229516849,-0.20739645175677698,0.9715328071510387,2.284544784612038,-0.35123006208500396,-0.3512054354237708,2.368819223261087,1.1511520937293631,-0.7042115789024281,0.813840065378947,-0.6951265392186934,-0.6985946303553853,0.3629434073490512,-2.8699203669866966,-2.5873767487695494,-0.843431293861459,-1.5192466805016358,0.4713709988929108,-1.3620361132818164,-2.118455552002937,0
1.1076998699931155,0.25705242178495574,-0.17347242358236079,-0.4516555433839332,-2.217782985551141,-1.079766312592063,-0.6909581564396813,1.5856833393283736,0.5154274343526921,-2.6445602330441007,0.4861259540921925,-0.5776234206244748,-1.0153830004589381,0.9175144332613019,1.5464992837439264,1.3969201786742977,-1.2588262848339578,-0.46381856377682185,0.49689514710534594,1.4633176906835388,0
-0.3295078317562679,0.5356688572676196,2.216841067112274,-0.7774053274104711,-1.2127404043397814,-0.7526355653768049,1.3731031765531112,0.4931266644895267,-0.7946403056505582,0.7699011496700341,0.1456163240220606,1.4529674857993338,-1.0530796408160286,-0.4914932198966523,-0.5881622296982365,-2.195272422198178,0.44418041559686405,0.391582908269834,0.007670184963691335,-0.3518807000627204,1
1.1865479205645704,-1.3640811821921084,2.104191466404149,-2.1027765941884216,0.8802856407004054,3.285683438714968,-1.4858044876960326,-0.8494465944041578,0.14947704763146183,-0.7552134811742988,-2.3259951465991993,0.10284446220904099,-1.5934555705891573,0.7103886459527724,-1.3791363513507047,2.324901607526309,-1.1748799385043556,-0.48309227430851337,1.2202758260545046,-1.846296474650933,1
0.34118990190619414,1.960714131423642,-2.4112248518418413,0.27695078779845633,0.3898241913726353,1.1727343076659655,-1.855426066317123,-1.9806849196264145,0.7829123484253464,0.4454770098497791,0.3757392755188148,0.5196723142454636,-1.0200370823677363,0.34838054574150534,0.43960870994802187,-1.0715271270395517,2.7986617667171347,0.7107493813676813,-1.786955245803973,0.9848304129507446,0
-1.462022505340982,1.180626905613678,1.7378933685111062,-1.2310234775275657,1.4450641938664828,0.6191713904047474,1.233090239991735,2.845189473980921,-0.36808217400430576,-1.1306042465362345,-1.334271644438285,-1.2237154274481574,-0.11565256412115629,0.5117279622249659,0.4150361989950286,1.2407748735540358,0.01950283781686053,2.1803011157359755,-0.3969852498569341,4.080253749884428,1
0.5366810405224249,0.8411767895523516,1.6245768647629155,1.5807030780523545,-2.0665040519356364,-1.4067375598726841,0.7725529008129897,0.7706789263683131,0.7725715294590718,5.779097235982082,0.8563357660397505,1.7033484602708984,1.4310026452398035,0.977086876958697,-0.47290386696051845,1.138453830739901,-1.1592378218063577,-0.3552279101100133,-0.7280453217436552,0.12281120907948384,1
3.471987850010263,-2.800897788887622,1.0293902855617703,-2.4190738067844775,-0.7078977986841501,1.6334258954510492,0.09642002864319416,-1.6166171668939593,-1.0729555638899524,1.0193966234020138,-1.0955499475757051,0.3246878843729623,0.06835775985572068,-0.9774005214087256,3.2159161339879887,0.9508785334770169,-3.037713879986411,0.27968147215414146,-0.992679697152582,1.2786500021943359,1
-1.188781107649051,-0.17210466220034853,0.7574809184706857,1.2986327912551823,-1.8004446105836642,-0.5017518537614225,-0.7124179667414343,-0.9799938488605678,2.6481813604216455,0.6074725664414333,-1.8913259315025677,1.376792920582164,3.18323429551895,1.5486978908267202,-2.2790549489310203,-0.7263511092993771,1.9003667237799342,-1.061504198428171,0.6657291422193427,1.1619510801440052,1
-1.3903957073671245,-0.08928803409270011,-4.861901010103609,-1.5365814620014349,-0.3788522270897404,-1.8716747729472742,2.448616955897453,-2.145212066940949,-0.6600667300454757,0.196110865929137,2.161909933599173,-2.1537932267691593,1.7447456282324394,0.015349591529380573,-1.4722629765719264,0.6931552113949061,0.29858954336020505,-0.9003253157381921,0.10470312748502837,-0.5779703952926403,0
0.17027601787687208,0.99319601178157,2.379025224218028,-1.8567232482402736,3.1995500619844,-2.9281316992837527,-0.22767764255337497,0.8824758097268648,0.42148780160254895,-0.9340492797308907,-0.3121833755359128,-0.7395014019882492,-0.8840471354163173,1.274403145531537,0.535523228947571,-1.0393643928909813,1.3493998131498761,0.460949281314914,1.2192931782584402,0.9444432628854184,1
-1.2434925163831085,-0.8402715602954544,1.1209404076848928,0.9155553981501973,-0.0313523909462222,0.17599107496317298,1.9164973436826374,-0.887357083253745,0.8206460717550569,-0.3032889786508411,-0.32652180484083043,1.6481652779807852,1.2381245234820448,1.2202644540009577,1.9582182107314936,0.03150576244913857,1.0229294569424459,-0.46540013489018406,0.48624952873266314,-0.19521458155152688,1
0.1454939474890773,0.8927355381553704,-1.2273310248502087,3.13858091352819,-1.509026072249553,-1.8212829191815982,1.7371663102501018,1.187494040944404,0.9361797255782327,0.9425182638964198,-0.018370159270371934,-1.3458815572287472,0.1137068372905895,-1.0157425672681675,1.4626796001266267,-0.22058607225320798,-1.2382457951887673,-0.48207876247949016,0.6193971814134365,-0.8455868292059621,1
0.7790197713617584,2.2991083695038665,-0.16314022268528638,0.6025675831484122,1.0352159875666689,-0.6018307078287544,0.33613872271562517,0.01888860117269229,0.14651414782324756,-1.1595146757831998,0.03676526138841407,0.7469974368681747,2.1767154116925624,1.4389062391278102,3.2297736862673343,-1.1510213443320743,1.3084809550810172,0.27501300860752764,3.2847043998265084,-1.212447428032727,0
-1.259582763271164,-0.8990889681660332,-3.1858435864647103,-0.7886325325211416,-1.1386989923305468,0.22559067971431146,0.5126339636657391,2.8142562588238293,1.4256357572790754,-0.8653554834936046,-1.3476220070225369,0.7378787572597586,-1.9803498105309632,2.7471881487815306,1.7691601810819306,-0.7037634781570572,-2.569701793636316,2.0308085612481195,-0.17180976787892682,1.8567244679601926,1
