# Nested interaction dataset with 25 features and 472 samples. Feature variance=1.5, noise=0.25, margin=0.1.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,target
2.0568615413236415,-1.833756163844495,-2.2882307168869356,-1.9129666516662223,0.7986087104374257,1.6266236598916244,-0.5107719380726463,-0.4029191190350256,-0.061442526152999465,-0.3208614473345821,-0.7232624460227565,-0.24048720455115485,0.645845381532427,-2.1686022498902573,-0.3928735915644292,-0.2726352073793672,1.217804573238672,1.892625234132128,0.8266986188711245,1.5817575685089982,-1.5740373698700778,1.35923026978771,1.1010897325276865,-1.7838710515151392,-1.5614546195540906,0
-0.4092188519867219,0.22810224617652436,3.3919021209582576,0.4080278331300501,2.0367443724152308,-2.0988864683262136,-2.6062116484598254,0.4204752443132516,0.9799763473804304,-2.8692917799837225,1.9266427880210206,1.4345912146681958,-1.0906148121751442,-0.9491527094211014,-1.2097996570690848,-0.9502017957805833,1.3923592424431044,0.4280998494501479,-1.9894656545423985,-0.39515078778137813,1.785643866812522,-0.8106436668738705,1.6694408293967156,1.4708372729851762,0.25440108084574303,0
-0.0585612619225723,1.3084620000745806,-2.0213256964837494,1.532833216519143,-0.932089427850987,0.18914749211369863,-0.4287642981781327,0.9379992681065399,-1.8751805984258767,-1.5590481814596715,0.863794297679987,0.7527438589829408,-0.27972846837928117,-0.21088367790422047,3.25267829507995,-1.212271392854215,2.529534773827524,0.38203578681763534,-2.767431964278659,3.380652899881931,-1.0196769155257528,2.4114719277479395,-0.39027582255094884,0.9469135509075526,0.5355039346898264,1
-0.6883629138876991,0.3443955482217462,-0.44319113137709926,1.2735667478623995,-0.5428277387897051,-1.4907466340667601,0.14043239250103245,-0.9972114751148755,1.1374212140012707,0.44068723371264584,2.6632209305163603,0.6299796069628034,-0.8865114107519421,-3.562971131439623,-2.3051837945072102,-1.4731073583953693,1.8266122530809756,-2.520473185586722,-2.5410090057524433,0.9354586313412139,-0.7417179177102665,-3.114089479884389,-0.18914860404118852,-1.4470107913629975,-0.07253833410230609,1
1.2796605953017828,0.1427042041869787,1.5077258222700824,0.05762261173997579,-1.0049177870020538,-1.4237122322549598,0.04609371018105888,-1.5004048284658666,0.45161004154571993,-1.0746751786836972,2.097681911956904,1.3121560062644584,-1.7438273790812389,-1.8371252454856348,-0.7425477236851468,2.7330871958525873,-0.25177854690616824,-0.8409395369151254,0.020789751823405592,-0.39596874035516755,0.23784292116695177,1.592923390328925,-2.092858301160296,-1.6187467089552046,2.605637640528645,0
0.6874764898474546,-1.1278944901918568,1.405863448184908,-0.08626690868444793,0.052068069809774215,2.1587519301761002,-2.5299880998722557,2.643979605232744,1.372507915071355,0.4097249803714804,2.8781399414024884,2.3137909381632356,0.5003220606280727,-1.4851789778809756,-1.435815536175148,-2.4259184864695005,1.526265131126149,-0.10413829062510095,0.17462935822584336,-0.8618689982225927,-0.48012844597327314,-0.9607810809352577,0.42208249025728956,-0.7584263421255466,-1.0466898486579355,0
-3.1513306537299206,-2.438178546092391,-0.3204296986565775,-1.5096620336751205,2.0648523103925243,-0.05448526698714523,-0.5058157387514821,-1.2013876427445027,-0.5699919565090592,-0.7324361137235574,1.2071980568730445,0.7818970653108299,-1.352130013354417,0.6311297827141296,0.16794237856130947,-0.4704893831202579,0.6040399859908224,0.48077144324693266,1.1429957950405618,-1.3898169969763614,-1.6027766849785372,4.1877406868641085,1.279585641333456,0.3901001522398289,-1.0510721023908607,1
0.5165960594137454,3.3255232699429698,-0.9988896141037424,1.6707559744733989,-1.2852439777600668,-0.9923105878813179,1.3323343032565182,-2.960666371427279,-0.6400416116875275,-2.5404585327620897,-0.9278608510695073,0.8298901146593961,0.125310357157703,-0.8694367363018012,2.834502984600502,3.0731921498049526,1.843809930361913,-3.4582598113472205,-0.1461797051087737,-1.6147424306734321,-0.5045114911104962,2.0816255302959448,-1.7630600293154748,3.782884765221187,2.229242780044618,1
-1.5898078605176835,-1.6800860280066714,-1.2369998893991783,-1.0573477551705956,2.2529676919999093,2.6682286414308525,0.24166523339937052,-0.9831037123209874,0.8394472576946234,0.7511162531632276,0.8731759166399928,-0.9853090859792992,0.9085218275214645,1.000595300986121,-1.4319667943157957,-0.16599647411846563,0.2983006391108449,-0.1670574312661789,1.250945499890306,0.8778446080733064,1.135834970147577,2.5479571501089895,2.3738038049482926,-0.5115121462315,-0.5239428589115859,0
-1.8853156183979538,-2.5374358023890977,0.7471800724175299,0.3371080707557515,-2.1966510846380958,-1.6627230035167015,-4.984556309175294,0.374024496293427,-1.3790521689159543,1.4976945646434303,1.8671448217185636,-0.252682821610131,0.8586714101760035,-2.233324080548872,-0.7586966959757684,1.1208737663793422,-0.2745245662937518,1.1252746515871073,1.3183511785165454,0.8397188678444767,-2.502580910055331,0.0992306123454365,-2.5990264149375086,-2.6386521622361467,-3.4821689402388376,0
