# 6-way interaction dataset with 30 features and 610 samples. Feature variance=1.5, noise=0.15, margin=0.1.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,target
-1.5842377017926852,1.1456496960100988,1.111664813859556,1.4770162792803245,1.2569099444201641,1.6307183165667212,0.6094745762243858,2.704411476396085,0.4404758715953247,2.9988957266775955,-0.9395828620735901,-0.9779091389471676,-0.2885738262300576,-0.05621918072063952,-0.48186603139026074,0.8095018169446666,-0.15348092502231062,-0.9107629124270992,-0.5940423285998829,1.8264347626251567,0.47574876672506256,-2.5144153373634874,2.265936629004243,0.6502629145663791,0.9586961862612144,1.3936071516660882,1.4710981679876793,-1.378670386803777,-1.6053221816356138,3.594601784586253,1
-1.0471166237178544,0.5679802051570457,2.447197450189361,-0.6652589363220291,-0.5401836604959755,1.38969612997169,0.3193108083652277,0.7426686821488678,-0.12063986447191508,-0.7895492145736409,-0.4994116666530757,1.7909638711319913,-0.44342818362964864,0.6430855085808613,-1.4532006038816627,3.0604187143727293,0.4783122155320577,0.5094180954350552,1.3894180903745819,-0.7213436582528289,1.7906221898853811,-2.2744575263338107,-0.9216306927352005,-1.2018416237344092,-2.8208967130870124,-0.793027578213386,-0.07792743127244545,-1.6348777784123698,-1.8514848094412222,0.0616127713431253,1
-2.1226094980706787,1.5838103033965047,0.37831478802272417,-0.47801577202984513,-0.9656179251530024,0.7661753147612553,1.2204525665062498,-1.1500723781788125,0.8480103055374896,0.37590915175256057,-1.2441291660392084,0.005787645047595272,-0.8199788710401608,1.8605073066174127,-0.9733759091995133,2.2633106941942973,0.19711714599354335,-2.6182695801976625,-3.2596779077218105,-0.3129107155363552,2.0004392806625084,1.8459297666574663,0.2494696178903833,-1.1056028538978804,-0.6259481156990346,0.3110249158198894,1.630959725446189,0.8537996649956073,1.452426849295983,0.9655119857880601,0
1.7457906666216663,-1.6057819568611786,-0.8279650408331094,4.14158394977637,0.488846812959165,-0.386990926378079,-0.7155879321676609,0.559589432537579,1.027362424833249,-3.2336422682558688,-3.3509033374349357,-1.497070759713244,-0.23076509526999367,0.11335389653800747,-2.5551878305070934,-0.3071754805733591,-0.10775834835354445,-1.2747711150043344,-0.801735531583183,-1.089751275352513,0.6964504596328365,0.010304286166217124,-1.7134255036878587,1.4325701235372408,-2.050938944764505,-2.56936301159763,-0.3677260672923536,-0.37532944401939045,0.10918053323780147,-1.7719815136449277,1
-2.679742445038393,-1.327755242698683,-2.9743515679635366,-0.16884509980573492,-0.12118207659671115,-0.6082555371558604,0.8083735403640742,-1.0850875790721044,-1.9464539970223302,-1.19584764585551,-1.8305640139060753,-0.9176345381965203,0.8940259956667749,-2.6346273456929588,-0.5095335187006006,1.4364273460409276,1.607565705769165,-1.0230385220547396,3.3198358311289566,-1.5774129275477837,-0.3427052188533075,-1.7554315591112664,0.6496288352481425,4.201831087635582,2.7656115452499295,1.269590651299728,-0.9112356523350267,-0.25189946807454494,1.6740695793017113,1.1242594038615545,0
0.12437608462679504,0.21286861328025286,1.5835512305944814,1.9550704082153243,-2.251106822578167,0.3405445796752373,0.8672598439698476,-0.7982343340469202,1.9185310891073342,-0.43278110403487136,1.9601851234979448,-0.5525135263252451,0.3890620063394463,0.3558926741455368,2.4939400511864793,1.1114955501441588,-0.6864679512552971,-0.4083819200165208,-0.4142538602101573,0.027746130508731544,-1.4168266333174016,-0.12199735348265915,2.0521121030675653,1.9854750965623023,-2.3472759563814316,-2.58479284588663,-0.8896973337593603,-2.6686570171374484,-1.8950813080124334,0.5268133720007119,0
-1.827542633811212,0.16683938771392823,-0.7866467143487159,0.08200673143483068,-0.4119801595575551,-0.4387592098675763,1.4945984066004996,2.945884122607238,-0.2541834822395427,2.127945578829118,-1.8623464536761825,-0.1383579042566157,-1.9442904477214977,-0.4685457626688013,1.0735482847452362,1.6779511879255131,-1.1677881917927284,0.6870997810098267,1.8449915214951624,1.6315913966226416,0.3884355289671983,-0.8837763555042102,-1.0332535441814599,-1.2639749797211635,-0.04741718350440502,-1.2347331752692838,1.0170590525756817,0.34250505049172164,0.27452531753902326,-2.760713318470943,0
0.041669863053238616,-0.6886774689896444,3.2496264361817495,-1.9199213097449457,-0.3081368717657546,0.5746477699900341,-1.4590691824165527,2.8923790301871386,2.923182216789556,-1.287626494583624,-0.8877122919571501,3.220219340676408,2.0929061733257663,-0.5540200901770552,0.6471536911637927,-2.080092541016912,3.295107400523359,0.10929232821710687,0.8783796038217908,-1.4025688982720437,-1.7041361914481974,0.6766369274736221,2.874448612155188,-0.8107176595007284,-1.4686544527245136,0.4576963203424498,2.4557895514575057,-0.957883341240285,-0.37483930248473213,1.2556864968240535,0
1.4166232230184042,-0.4266656478148424,1.6449693497998603,0.7931525303021945,0.024286692127399506,1.3536846284677575,1.1469071786674636,-1.5705191134594743,2.2252683711041246,0.5180991989961672,2.063420408385687,0.07769050794447446,0.3714589976177931,0.5983299852112249,0.820274258074118,2.292299124416769,0.6996620697719257,-0.04198376367125875,1.514299600091213,0.6456284746043549,4.4332996513146465,0.4371268812677893,1.8564967491991133,1.3231232063004141,-3.074847421850145,-1.1051824183787364,-0.6591366177142,-2.2494770762142107,-0.5928853892184314,-2.0567780969724248,1
-1.177480128895662,-0.7273561226400568,-0.3759751606899824,-0.40607358602501314,2.2434678076176073,-0.15607051199560867,0.22957974013434598,1.3672249536849654,2.386631825659112,-0.052793821487486174,1.8887870416333072,2.741656155894735,-0.16550956106693476,-0.8454576967004388,3.280600927152328,1.6816232240269262,0.018736120326099615,0.974942444562754,-1.567464262129038,1.6641282298908575,-2.7000455892473045,1.6059632097598053,-1.082566302135692,-2.4808179000480832,-3.002062156629462,-0.7142288692969325,1.0666707386624374,-2.0848377921881087,-1.8533588841634718,-0.7413307222779963,1
0.9484010136346024,2.530112090025014,-0.17911680217655962,0.14219366064156524,-0.9175949674703854,-0.5879378111509422,1.8725208980234203,1.8879873276347512,-0.3016012186062995,0.7353774991316127,1.3806859310386213,-0.6697755581265855,-1.9588623767917532,1.033963424637033,1.3445814241948169,1.123918200213399,-0.56122323616407,2.284666307113505,0.4263971376801896,-1.7213843523705141,-2.394131189145585,-0.4457913239322298,0.3372172951538421,-0.4319192745985764,2.9903435982591424,0.6059752893671004,-1.4597231044311858,-3.4055126372980866,0.3525210737997394,1.483431134541232,1
2.7956508129447415,-0.30361761942665033,2.5829986571372383,-2.0383914588274736,-0.5158620689791336,-1.5215961812356695,1.1881513631261476,-1.9516160697777334,0.6026244368769431,-1.8627440571466816,2.6366723295770695,-0.5613840562901863,0.56694877372869,-2.6831589340985333,-2.2422033226307825,-1.1600947057728717,1.2757771916538343,0.9886357292903312,1.6280849416499144,-2.264596234776631,0.760304059906987,-0.839846201651266,-1.2121565047234881,-0.8058414961833191,-0.1747016911005977,0.9915666239515968,1.6842079513333175,0.7816081925115826,0.9499061043312986,2.7345743219694096,0
1.0456096374098423,-0.32075224723864515,0.8716571022271097,2.5614688563426737,-1.3055409979548542,-0.6464054375150052,2.1751916240239266,-0.4357093761457521,1.1464345127616795,1.9336308854969784,-1.883730718459062,-0.6126339161856105,1.8070339260590278,-0.18963989851168606,-3.0278887379154202,-0.7649546595631771,1.1916936822681472,1.914739649408669,0.07626794792220618,0.7256724124649961,-0.5535901893039551,1.3547763203074892,2.13779333581474,1.1522998503817217,-0.1772501197691005,0.6511665978622246,1.4287318517056753,0.04155253181877516,1.2007935242410266,0.5554634663456556,0
2.129036704519064,1.050206469093975,-0.747836095259728,2.106741014821842,0.6900827883657258,-0.20960390818920488,-2.031005539488863,0.3470683935872535,2.752333341614346,-4.094064375120075,-4.034569700181336,1.1510090291668775,0.35425846409670336,1.0085755737470448,-0.7895788926636106,-3.21266600294952,-1.2479775023785196,2.3400079525879827,-0.6773838502917371,-0.6643930046693974,-3.944099990197384,-2.70671997696805,1.6652507458704435,-0.3891420824555495,1.4868028284832866,-1.1305490573445631,-2.201673056984498,-0.3913853713277611,-0.8594296786991971,-1.2496352641739097,0
-1.2105140749263459,-0.2024071539469548,-0.7373529426928105,-1.3984024907433557,2.707071559924942,0.6869325372478483,0.23772413117280183,-0.09981810305224736,0.9984219997432768,0.7977351500451849,-1.551418732645168,-2.2984051876911997,-3.4111268760809956,2.6878966673169185,-0.6679649078280885,0.8880893072524942,0.30309190323342594,1.3688381074924232,-0.09680679467355185,-1.9919536041438626,-1.5556752299994403,-0.5261373315054301,-2.377905118218944,-1.2814910663876151,-1.7982336402952726,-0.4930301504248353,-0.7440482965047442,0.1792226292819033,1.281701016534349,-0.36392277868976286,1
-2.2536147591186366,-3.0725060667138266,0.24347671421324762,-0.9982492978926438,-0.2360420832958265,0.49431173272830453,2.164765520747312,-2.621258230338875,-1.5186864381790919,-0.12785144092664721,-1.7102903779001295,-2.233583952023332,1.9643660530233338,-1.5719355607665702,-1.9637778317350092,-1.7222242322712957,1.6289906926194582,-1.0430724750732543,-2.078424081346723,-1.2602428512746031,-0.07225599281326682,1.3376564934094135,1.2116527188392243,-1.1666535089331622,-0.7966861895066024,3.154326106468634,1.4935267957222496,-0.37767028639739886,-3.442728660220089,-0.6882429876032277,1
-1.9899290432088557,-1.294022078671587,-1.4479977326594526,-0.3468122442256137,0.10463942485106546,-1.0973712623779688,-1.9165594653810798,-0.26839690092586355,-0.7474181656592372,-2.8463087907174005,0.9113564137893655,-1.0932708539283165,-0.4041783721966109,-0.3297695547667328,-0.023161364240558643,0.21906498205341934,-1.9568966516451536,0.46853773882331207,-0.516200101693201,1.6266644826941303,1.2224685359778438,1.9841442455002554,-1.4075481715469849,1.9299975017862292,0.14111179819674052,1.0352816629597983,1.0115713626814755,0.6885824917011342,-1.6323361578764524,1.4326209331241877,1
0.5275177681522045,-2.2096281541586356,-0.7255208708040073,-1.819622493786135,-2.139310925315691,1.2799863665395235,-2.2190602808428346,-1.981677442674207,2.9673344495082397,-0.671828702474043,0.986491191545713,1.687247301853806,1.1613204127658585,0.22435926373721884,-0.055896118836794434,0.8064095232711479,-0.3369938291666305,1.0423303857958186,-0.3884383792035131,-0.2183041533310919,2.82264018481522,-0.7205853739789553,0.028862084142114136,0.6458440901982334,0.7421901854708463,0.4392936255717078,-1.8755852425084878,0.24306505242554516,0.3642434009524901,1.7099404063274921,0
