# Exponentially weighted interaction dataset with 25 features and 689 samples. Feature variance=1.5, noise=0.25, margin=0.1.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,target
0.3377989126565436,-1.9498387939651955,-2.137858108335066,1.2972978595198041,-1.091294921358973,1.5092884175082117,-0.05295641791399977,1.3630161010452007,1.2154571131478749,-3.649469955582041,-0.4304572927634537,-1.5647568565581094,-4.6868799042866325,-1.0106761719527668,-2.461873270552521,-0.05221435749472783,-1.1348877375873887,0.7624433709193221,0.1336751961673515,1.3688484989570564,1.2897173891736338,1.2609504663918287,0.461487973479608,-0.5152241670030008,-0.7365170562033758,0
-1.0292520323227767,-0.29827580433155537,1.3189516683069644,1.4529254260615705,-2.291606671354195,0.29053568615849645,0.10008601919337295,-1.5784815091619682,1.1399905192088393,2.889812043159183,-0.6521358667692886,-0.054289299186262886,0.7900088568476586,3.7192154129415833,1.3445612043831403,-0.9846635450806692,-1.1460640542821474,0.0029376827000961274,-0.1128755722390079,1.1546507640329455,0.0019073410523878305,0.32582698612287536,-1.1311091464672967,-0.21608274005788897,0.737283380952617,1
3.2679478637128057,-0.05608339001361749,0.41429393215807264,-0.7430650533446377,-1.1670372652084668,0.7684649509994399,0.7148750621894785,-1.964335762114139,-2.044434521209422,1.4336257109377497,-1.1524628164330284,0.213069413480423,0.4374583860725779,0.2496488853926208,-0.37132673072347633,0.963819175486851,1.7884854471436555,-0.0012657197669168516,-2.0853103464140066,-1.6974310899827978,2.1237308749994925,-1.173237381531409,1.4254431282638107,-2.013198318231303,-1.8827307587527533,0
0.65178336326376,-1.0827533400792053,1.9819443404017543,-0.03508938935964886,-1.3473165545792194,-1.883932316911634,2.797063548678466,-0.2891477917206089,-0.13523777606252255,-0.32809185183208195,0.320616482498311,0.3409483604967536,0.04698606051661702,-2.60256097076884,1.1042138552921017,-0.3826864029758662,1.5868600133302935,2.462480546323514,-0.021723013321347066,0.2669791013729835,-0.48402161183998627,-1.9746787609170249,2.1594830459876455,-0.5875011578478608,0.3217032217033238,0
-2.5843971676605704,-1.6501008562706352,-3.3730242066518716,0.21831593180401215,-1.3578593002302743,-0.7082807125666783,0.21018130007663413,-2.30458415590081,-0.8261482970957421,0.34793599471233605,0.19395274911496918,-3.2786121156538255,0.6398921769370408,-1.7041414422008152,0.282246977552573,0.3066144508272861,2.0589214041148067,-0.0037387320539399803,-0.6902797714392073,-1.533801994032901,0.5343548985115182,-2.2037196388880704,-1.1433038939959408,-4.478958092812904,-2.2520365491720558,1
1.3974909814194065,-1.3078672151391686,-0.5046952295043554,-1.411994600918056,1.5430240813185447,-0.583629244312457,0.04435603632951754,-1.1910187395076886,2.986603721151058,-2.0442854627151865,-0.8168276434501494,2.111471838669136,-0.25011643330179717,0.6582917702173123,0.9388788456632186,0.7987153522605364,1.6458813956646607,1.1715479640964037,-2.9175924928045616,1.0919639601119822,-0.5708401614184765,0.7460769564605569,-1.7645098180715006,1.1483903867442438,-0.6538722494635787,1
-0.7061917921065768,1.2786982383658527,-0.837075791224908,0.008161331682274148,0.2052225393414095,0.37889629065152935,-0.4841581488899796,-0.4993400821245857,-0.7483788526417126,1.3113810324068997,0.22352229930118223,1.4468971229736218,1.1303648299505216,1.004892773124141,-0.7451856293888027,0.1223444557090612,-2.9009816517914766,-2.2693826061240143,-4.686542177570847,-0.48987406069255124,1.92839831093705,0.957253787530922,-1.0549666378669227,2.042779970710872,-0.3554533622044493,1
2.213802116909792,-2.4428707881103486,0.05126877851996045,-1.5215459369323143,-0.18780145994770764,-2.7235232610650555,-1.0363395968608542,1.3842679156723143,0.8131322507804463,0.7867358417446072,-0.17421660536280473,-0.8958580164798662,-0.38571925054963774,0.6421555390750933,0.8478998080977228,-2.370897097495214,0.16754582435859186,0.5577470366679065,-1.0229972562604437,0.8208800377121139,-1.6600722304059414,0.47728878782670003,-4.052544543903831,-0.8011583641897029,-1.0434359294831583,1
1.9999761638074098,-0.5059982597666924,-1.537328121127994,1.5075503037118647,0.07909868252689381,0.4270365695407644,-0.9759341713875767,2.1134477336066952,-0.5105471106302282,-0.46032650768452965,0.5920564476805409,0.7392104822790161,3.543522641703647,1.653746050551125,0.3618738901231843,-1.5708444595614868,-1.5957163141699084,0.07585435988886388,2.7379340682926405,2.04450533447348,0.7517655614330819,-2.214083583244408,-1.5463752470400218,-0.5650438696986689,-0.10236931912677313,0
-0.6189551347580219,1.7672614623070464,2.0752356068005042,-0.6004685339219998,-0.6757945932201452,-0.5702873459158397,-0.6924896809566223,0.5839960759114067,-0.4500932702481388,1.6048943150704733,-0.33645849377600484,-1.1655703148000707,0.010310856159210695,-0.26402073720012353,0.04504462929263034,-0.370035173393775,-3.0130235647316765,-0.9698620782104785,1.3093676799495042,-0.7942022268862388,-2.768325635875826,0.14412256221535225,1.3512343047535693,2.468047451140965,1.0686539235061379,0
