# High-dimensional complex interaction dataset with 50 features and 461 samples. Feature variance=1.5, noise=0.2, margin=0.1.
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,target
-1.9546596628237531,0.737578983323013,4.013914913058966,-2.2585729887248505,-1.2422082972054762,-1.6810346072560323,-0.261670055655261,3.5533192865981293,0.8718066514717628,-0.6571712165355039,0.17580492789201546,0.03160620574810126,2.5346431340280486,-3.1713002083729656,-0.45526270186188056,-1.0433665654611888,0.3895543499187779,0.8036997270890629,0.235053519472062,-0.479785382249613,1.9208532469433275,-0.2378632022931323,0.1647976394724383,0.024298285366699486,1.725771390255992,-1.3832528749289348,-0.13883414728305932,-3.1063837983224194,0.14849465920185329,1.680545157251109,1.9147655579752163,0.8817656083583686,1.0375306225385983,0.8132603495195484,1.9395634389886913,3.368128415982123,-0.21689033219181342,-1.6013064769829308,-1.4189436095177261,-1.7011335422821343,1.155301030404995,3.594259336372707,1.097913629303242,-1.0184011500227568,1.2347892020389113,-0.32969570752301436,2.1399470561793437,-0.12849568106325798,0.5224019589929739,-2.393324667260324,0
-0.1885591576195006,-0.06726285461024445,-1.0554243219700787,-0.7342831048063133,-0.5767537237943581,1.1246061330878598,0.9745903474973331,-0.5211258751610363,-2.0688013619948404,0.5446955547468912,-0.819499604757703,-0.426857364454856,-1.5341410748764512,0.7470427595862894,2.857381566213671,-1.2659933852882004,-2.713508869758554,-3.1896890588439186,1.973436772968614,-2.494827741122629,2.8205164182181583,-1.5580288001699554,0.20980219431508557,1.2925837035747927,0.2125953969071297,-0.2243327620173235,-1.1680822076091641,0.8394516701218077,1.1140093006194687,0.3398110483196253,-0.15638759693212612,-0.22257044543531232,-3.422712360553736,0.6719140918110262,1.4643273255616929,-0.8195066184680376,1.423993428887897,-1.259489794031094,1.4975570341979176,-2.2627749905593944,-0.7141612518762019,0.9025407598568878,-0.8835494013693281,-4.123210682201961,1.495759674356966,-0.5187965994084395,-0.33711181209818497,1.0470238145784012,0.3246136720891463,0.5424682995490611,0
-1.179487871313792,2.9869386825509094,0.8815870517889468,2.092807892111175,-0.882963685806746,-0.4415574669370275,-0.6928965458806655,-1.0776447935505291,-1.1577094561620473,1.6116297436041944,-0.6194357183418464,0.8028298076522,-1.6983583501610497,-1.187155731579936,2.108288293424813,0.9568448679536586,-0.0949316174114627,-0.7844661416050381,-1.3364378560376715,0.6230624483776321,-2.358816665093891,1.817131017076425,2.1167617203569056,-0.2383034756527173,-0.07837586763561583,0.7833274751806709,0.4118552331583032,1.0306642499315468,-1.0965468130679796,1.7100384339329018,1.555483715432787,1.292826731213157,-1.5142234490834248,-1.8953973435962257,0.20968863441455493,1.138074787402238,-0.6171286880050371,-0.7106935271969963,3.0096493217387357,-0.12656842193059978,-0.8603144907949808,-3.211334219046631,1.7283482644232069,2.311383220258687,-2.186144747979983,-1.8633156607572738,3.199044906035319,1.7417270196420778,-1.8914279841743045,0.49942872347432665,0
0.4841084574633592,-1.6016491242118556,1.8043731254470003,1.802318780280474,-1.9911367205761596,0.782937693726664,-1.0000214456544982,-0.4271187041091635,-0.5172556906198904,-0.4881291365453005,1.830989098324359,1.3719411209715988,1.596060721952886,0.6369627940313836,-0.4256883607404141,1.8841730473311884,1.609197080517056,-2.589940349282756,1.5588575679381895,-0.016679243324550716,0.13065366529593198,-1.1850038389489732,-1.1758141937433308,1.9164541445032677,-1.9522016237740587,0.6566891175963465,-1.0960149232160676,1.320336244602673,-2.1615555267390394,-1.4657833773320852,-0.5503412116053897,1.1841897055926196,-1.2924696677369698,0.6343296391556478,1.6434045869371858,0.23023098030900996,-0.2395885219325924,1.0026109055490975,-1.2011664845227956,-1.1078252019607144,-1.9180224270910502,2.3842898343246697,0.8757443080465597,-2.019374271226266,-0.9477470601568134,0.28842499087397433,-0.06111705105969453,0.6173725272287816,-0.8635446792419545,1.6089135649017532,0
0.8880040822119608,-2.4823032941243572,0.7612903422550445,0.5440753658756041,-1.6174223758176107,2.5212494280317466,0.8506677570398522,-0.7223707868940845,0.022964302543959033,-1.0199349191701472,-1.3347543206053933,-0.7531175096521301,2.829980155852328,-1.992328665000075,-0.25113220485590965,-1.2904916350184923,-0.30228192018295474,1.3575368132359242,0.4903958495945243,0.39292104263035005,-0.3393210336061727,-0.181535521355767,0.7948803098153487,0.5177010456151295,1.3363554571629401,0.4492407702413508,-0.6355667014635494,1.9208174166195824,-3.498414139215792,0.12428396386445853,3.198728488066502,0.40640295170195284,1.3632749296956093,-2.4877806202422863,2.162223120142291,2.771405127425682,0.8039112666478849,0.17261478663995272,-1.1888000041769569,0.1148715408381128,0.37195590219240643,-0.6906641334585559,0.49284575126371966,1.2387293507373875,0.8834958639925719,-0.47068642256789617,0.4650335756877194,-0.795035037305075,2.046480904901374,-0.4228376203941333,0
0.9313484524130267,-2.1886171320242362,-0.712783081432419,-1.8426080339105688,0.37797773540455415,-0.90674668698132,1.3417714071994702,1.842951405988154,1.0456923888441805,-1.323786658806437,0.3268124501178667,-1.451891063103082,-1.6559113179051692,-1.5208012720859854,-0.3720347188723499,-0.6799351930839583,-0.7344317754048886,-0.17791845412688784,2.4986051100945774,2.024741743957866,1.641323451091583,-0.7778907156587573,-1.33407368460264,1.7673171323121482,-1.7223138874304613,-0.7531825758007131,1.0639119522542755,-0.5213730389420882,1.4954641161383049,-1.117426141224323,-0.6564316902894005,-2.475039976533692,0.49212926555577496,-3.8373361506326877,-1.7708383819515745,0.9845701561692826,0.969855465131007,-0.4666090297218107,-0.9552667689658427,-1.3082212308929644,-1.2722730293963134,1.03149590035797,-2.663457555888024,0.6011136387917025,1.7870926033875114,-0.5368288368199146,1.1508246369871358,0.3993013811417361,1.733470273788771,3.303703059853553,1
1.5083884854340504,-3.4660210716720448,-2.7902339634842743,-0.006399782006802718,-2.190959086760381,0.4831986111948964,-0.2231625325908862,2.2302890868084657,1.0196408177521756,-1.2688373100009125,0.9884248113940199,0.652156171361213,-0.02521771451062486,-0.7988739928682002,1.1851659220048798,-0.17540205366000855,1.2019219597658701,-0.2944946912116489,-0.43115383473011804,2.4550475761111246,1.4921873367564507,0.6565446304225434,1.9441008571956535,-0.49947703812713573,2.967317713151652,1.708778328699128,-2.5412207881492463,-0.6837858061605592,-1.1055563124753487,-0.2173539565146989,1.740765236052351,-1.2571452808923225,0.1328931063963921,2.3521432328188387,-1.1266906487848656,-1.426450693273373,-0.49784867641604746,-3.3403654516859254,-1.5648918246959922,-1.4259701999678254,-3.347326866737031,-0.4431819980795644,0.11893889167848543,-0.7681070350419696,-0.08064094341922687,-2.2706691291718477,3.021650015419909,-0.4270153868855081,1.1879487380641365,1.5425021667884895,0
-0.6277092458577086,-0.21352302977319632,1.325872308001619,-0.8684098303807639,2.6698835618368317,-0.8734557791121339,2.2797109273054614,1.5410691231949993,0.8463015509863336,0.5790560126805888,1.3454452594575272,0.05248071620919363,-1.0343109128467596,-2.462813203354366,-0.790218362069429,1.1783079554786868,-0.7469201102742473,-3.033900814566952,-0.525254468304393,1.1042330191994671,-1.9319867562018844,0.40909351372117103,-0.7378804358494292,0.4402727914074833,1.4131552783828039,1.9965736432240782,2.5280053725608953,1.2755292662796403,0.9394793799217458,-2.2280926704343234,-1.342999334180031,3.090685047286558,0.08925088513214446,-0.46255325571215866,-1.562142112073864,1.066637654791725,0.13622132587788868,-1.4429949191477907,-0.7788885893299642,0.23785984828014492,1.4114572254472755,-0.9756780305207882,1.949677678665207,0.6267256905528344,-0.1507163529195879,-1.1140864349556996,1.4726025654260069,1.5195923787608934,0.9922681292414386,0.4894007189743039,1
-1.1218507111519465,-0.7121992591432798,-0.66604025491189,-1.9866065261744965,0.5886943174815575,-0.11701265737607157,0.30189241707955333,1.9514849397715754,-2.663058511142906,-0.23708576986196406,-0.5065676370560956,1.4843901269231767,-1.8679021239003868,-0.025284953405510256,-0.24920436512395583,-0.9459179112237609,0.48196676854625387,-0.15029253066925172,-1.3756383598623527,-1.4907670918304106,-1.9254127838421526,0.08591559465757942,0.1997182315889581,-1.730409731785763,1.456153453500201,-1.815523752051193,-1.0463940634110127,0.6474183836012319,1.7245414660646126,1.7700025988965609,0.9682754362183601,-3.028750333064165,-0.21855716099560632,-1.7524335014780985,0.3813831390052511,-3.1606379970071403,-0.866063549897566,-1.3214415404516622,0.36911164341383845,0.04776032614798785,-3.054574391033997,-0.9785029511103259,0.7900747408964792,-1.5094933061104516,2.2046941700623823,2.737153539076309,-0.9589203345014237,0.1225906438532153,2.882671288330489,0.6915099944814413,0
0.7764486002847475,-1.515657215969731,0.8168449143050678,-0.9219498467089933,1.1966962742928018,-0.6382422240156117,-0.22905600303775636,-1.0984481752011384,-2.38958589724694,0.4015657990842478,-0.8847516012081005,-0.33489851937443327,1.4576766363442029,-1.764955796345451,0.14645633059509455,3.2757863604438824,-1.5025887346485929,-3.953336700177882,2.8821505396486358,0.5504206262156665,0.9105271938948849,0.5199693366728756,-1.7528628108002886,-0.7882991716836839,-0.06919008717674557,-3.4441357244851014,1.8297913283143497,0.2597316043179841,0.7104759451651272,-1.1271378453508416,-2.5929474147202805,3.411569601010529,0.19967682779164794,1.5354636074337522,0.7743632905141553,0.920035057432872,1.6968135788552159,-2.080141105063043,-1.9824726246321995,-2.598960543665079,-0.47804471878709853,1.13908973107882,-1.0793222747081401,0.3079406262176503,1.3857223189729064,-4.692453309089824,0.4102086397339887,3.5495092215808874,-0.6690683682482983,-0.5410615401650927,1
